id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
417,正常,,snowmobile,snowmobile,664,2,2,"""What are the detailed steps to start the engine of a snowmobile?""",Here is the relevant guidance: / 1. OPERATION STARTING THE ENGINE 7-1 EMERGENCY ENGINE STARTING (BR250T/ET410TR) ...7-3 EMERGENCY ENGINE STARTING (CS340E/VK540E). 7-4 BREAK-IN7-4RIDING YOUR SNOWMOBILE7-5GETTING TO KNOW YOUR SNOWMOBILE 7-5 LEARNING TO RIDE YOUR SNOWMOBILE 7-5 TO START OUT AND ACCELERATE 7-6 BRAKING 7-6 TURNING 7-6 RIDING UPHILL7-7RIDING DOWNHILL7-8CROSSING A SLOPE(SIDE HILL)...7-8 ICE OR ICY SURFACE 7-9 HARD-PACKEDSNOW 7-9 OPERATION ON SURFACESOTHER THAN SNOW OR ICE .7-9 DRIVING(BR
418,正常,,snowmobile,snowmobile,761,4,4,"""What is a V-BeltHolder?""",Here is the relevant guidance: / 1. WARNING Be sure the V-belt guard is tightened securely before operating the machine. Never run the engine without the V-belt or with the V-belt guard removed. / <PIC> <PIC> ) V-BELTHOLDER / Keep a spare V-belt for emergency use by putting itinto the holder provided. / NOTE: Loosen the bolt 1 to remove the V-belt <PIC> / 2. CAUTION: -Besure to tighten the bolt when installing theV-belt in the holder.<PIC> -Besure thefuel hose is not pinched and is in place when installin
419,正常,,"boat,snowmobile",,678,4,4,"""What are the steps to adjust the throttle cable on a snowmobile?""",Here is the relevant guidance: / 1. CAUTION: Be sure the engine idle speed is adjusted first 1.Loosen the adjuster lock nut. 2.Turn the adjuster in or out until proper throttle lever free play is achieved. <PIC> Locknut 3 Adjuster / 3. Tighten the locknut / <PIC> <PIC> OIL PUMP CABLE ADJUSTMENT <PIC> CARBURETOR ADJUSTMENT  / 2. CAUTION: - Be sure this adjustment is serviced by a dealer. -Be sure the carburetor silencer is installed during running to prevent engine damage. Under some operating conditions
420,正常,,snowmobile,,315,1,1,"""What is the proper way to use the steering system on a snowmobile?""","Here is the relevant guidance: / 1. STEERING SYSTEM 1.Check the following for excessive free play: 1）Push the handlebar up and down and back and forth. 2）Turn the handlebar slightly to the right andleft 2. If excessive free play is noticed, consult a dealer. / LIGHTSCheck the lights. Replace any burned out bulbs / <PIC>"
421,正常,,snowmobile,snowmobile,1038,1,1,"""What are the correct steps to turn using a snowmobile?""","Here is the relevant guidance: / 1. TURNING For most snow surfaces, ""body English"" is the key to turning. As you approach a curve,slowdown and begin to turn the handlebars in the desired direction. As you do so,put your weight on the running board to the inside of the turn and lean your upperbody into the turn. This procedure should be practiced at slow speed many times in a large flat area with no obstacles.Once you have learned this technique,you should be able to perform it at higher speeds or "
422,正常,,snowmobile,snowmobile,1418,0,0,"""What are the proper techniques for riding uphill on a snowmobile?""","Here is the relevant guidance: / 1. RIDING UPHILL You should practice first on gentle slopes.Try more difficult climbs only after you have developed your skill.Asyou approacha hill, accelerate before you start the climb, and then reduce the throttle opening to prevent track slippage. It is also important tokeep your weight on the uphill side at alltimes.On climbs straight upthehill this canbeaccomplished byleaning forward and,on steeper inclines, standin gon the running boards and leaning forward "
423,正常,,snowmobile,snowmobile,384,1,1,"""What are the proper techniques for riding downhill on a snowmobile?""","Here is the relevant guidance: / 1. RIDING DOWNHILL When riding downhill,keep speed to a minimum.It is important to apply just enough throttle to keep the clutch engaged while descending the hill.This will allow you to use engine compression to help slow the machine, and to keep the snowmobile from rolling freely down the hill.Also apply the brake frequently,withlight pressure. <PIC>"
424,正常,,snowmobile,snowmobile,1194,1,1,"""What are the correct techniques for crossing a slope on a snowmobile?""","Here is the relevant guidance: / 1. WARNING Side hills are not recommended for a beginner or novice snowmobile r. Crossing thefaceofa slope(sidehill)requires you to properly position your weight to maintain proper balance. As you travel across the slope,lean your body to position your weight towards the up hillside.A recommended riding position is to kneel with the knee of the downhill leg on the seat and the foot of the uphill leg on the running board.This position will make it easier for you to "
425,正常,,snowmobile,snowmobile,984,0,0,"""What are the steps to inspect the spark plug on a snowmobile?""","Here is the relevant guidance: / 1. SPARK PLUG INSPECTION The spark plug is an important engine component and is easy to inspect.The condition of the spark plug can indicate something of the condition of the engine.Check the coloration on the white porcelain insulator around the center electrode.The ideal coloration at this point is a medium to a light tan color for a machine that is being ridden normally.If as park plug shows a distinctly different color,there could be something wrong with the en"
426,正常,,snowmobile,,1363,0,0,"""What are the steps to clean a snowmobile?""","Here is the relevant guidance: / 1. STORAGE Long term storage,requires some preventi ve procedures to guard against deter i or a tion. / 1. Cleaning Thoroughly clean the machine,inside andout，to remove the corrosive salts and acids that can accumulate.Use Mud and Grease Release,oran equivalent,to loosen mud,greaseand grime. Wash with mild soap, then rinse and dry completely. / 2. Lubrication Lubricate moving parts,suspension linkage and pivot points.Use the grease or lubricant specified in the MAINTEN"
427,正常,,television,television,577,1,1,"""What are the best methods for memorizing communication channels using a manual program?""",Here is the relevant guidance: / 1. Memorizing the Channels by MANUAL PROGRAM Using the MEMORY/ERASE button You can conveniently perform MANUAL PROGRAM using the MEMoRY/ERASE button on the remote control. 1.Pressthe / or NUMBER buttons to select the channel number you want to memorize or erase. 2.Press the MEMORY/ERASE button to select Memory or Erase. Theon screen display appears asshown right. <PIC> / 2. Memorizing the Channels by AUTO PROGRAM AUTO PROGRAM searches and memorizes all the active cha
428,正常,,television,television,817,0,0,"""What are the common causes and conditions that can lead to poor reception in television or radio signals?""","Here is the relevant guidance: / 1. Notes: -Stereo or SAP can only be received if the TV station transmits those signals,eventhough you have selected STEREO or SAP. - Mono sound is automatically received if the broadcast is only in Mono; even though STEREO or SAP has been selected. -Select MoNo if you want to listen to mono sound in remote fringe areas during stereo/SAP broadcasting / 2. Caption Tips -Not all TV broadcasts include closed caption signals - Sometimes TV stations broadcast two differen"
429,正常,,television,"camera,television",1074,1,1,"""What are the steps to enable and customize captions and on-screen text settings on a television?""","Here is the relevant guidance: / 1. Using Closed Captions Captions are the subtitles of the dialogue and narration of television programs.For prerecorded programs,program dialogue can be arranged into captions in advance.It's possible to caption alive program by using a process called ""real-time captioning"", which creates captions instantly. Real-time captioning is normally done by professional reporters using a machine shorthand system and computer for translation into English Captioning is an ef"
430,正常,,television,television,590,1,1,"""What are the steps to properly connect and set up an outdoor antenna for optimal signal reception?""","Here is the relevant guidance: / 1. Connecting an Outdoor Antenna For the best reception, we recommend you use an outdoor antenna Severely weathered antennas and antenna cables can reduce the signal quality.Before connecting it, necessarily inspect them.Any service center canexplain thevarious outdoor antennas available toyou / 300 Ohm Flat Wire 1. Connect the 300 ohm flat wire to screws on the 300 ohm to 75 ohm adapter. 2. Push the end of 300 ohm to 75 ohm adaptel into 75 ohm antenna jack. 75 Ohm C"
431,正常,,television,television,1409,1,1,"""What are the steps to properly connect a DVD player to a television or audio system for optimal performance?""","Here is the relevant guidance: / 1. Connecting AUDIO/MIDEO IN Jacks 1. Connect the audio/video output jacks of the VCR to IN 1(A/V) jacks on the side or back of TV. If you connect the audio jack only, you can't hear the sound from the TV. 2. Press the TVMDEO button to select VIDEO1 Note: In some stereo models, if you connect the audio/video output jacks of the VCR totheIN 2 (A/V) jacks on the front or side of TV, select VIDEO 2. 3.Press the PLAY button on the VCR The video playback is on the TV sc"
432,正常,,,,310,2,2,"""What are the key factors to check when troubleshooting technical issues or malfunctions?""","Here is the relevant guidance: / 1. Troubleshooting / chart The Troubleshooting chart contains: ""TROUBLE,"" ""POSSIBLE CAUSE,"" ""REMEDY,"" and ""PAGE."" Check the possible cause and remedy, and also the referred page for the maintenance steps to solve the trouble. <PIC> / <PIC> / \*Engine speed will be limited to 3500 rpm."
433,正常,,,,984,0,0,"""What safety precautions should be followed to ensure safe operation during this process?""","Here is the relevant guidance: / 1. When using electrical appliances, basic safety precautions should always be followed, including the following: - Read all instructions. - Do not use outdoors. - Do not let cord hang over edge of table or counter, or touch hot surfaces. - The safety precautions are part of the appliance. Read them carefully before using your new appliance for the frst time. Keep them in a place where you can fnd and refer to them later on. - The appliance is intended to prepare b"
